HI_0-5k,HI_5-10k,HI_10-15k,HI_15-20k,HI_20-25k,HI_25-35k,HI_35-50k,HI_50-75k,HI_75-100k,HI_100-150k,HI_150k_plus,zip
143,67,40,46,37,90,194,213,198,212,39,13060
8,0,12,23,4,21,35,101,60,77,16,13061
0,0,6,0,0,0,0,0,0,8,0,13062
10,0,4,5,40,35,64,246,118,143,142,13063
0,0,6,0,2,25,1,9,4,16,33,13064
157,13,152,208,224,154,407,747,541,985,1665,13066
19,52,100,39,64,276,202,401,417,398,225,13068
286,375,597,423,450,812,1299,2068,1289,1193,692,13069
4,8,23,7,11,38,43,95,22,48,58,13071
13,6,10,13,16,30,72,89,36,53,11,13072
81,43,39,53,122,202,488,573,356,496,229,13073
21,27,41,113,34,147,206,322,233,474,41,13074
5,22,34,21,21,46,127,105,161,127,123,13076
17,82,72,99,187,282,493,527,461,414,243,13077
77,33,44,180,33,196,262,581,671,744,977,13078
30,13,40,42,95,68,208,308,166,208,142,13080
9,9,6,7,3,11,76,63,122,84,100,13081
40,45,52,67,61,88,116,381,239,444,120,13082
20,34,23,46,16,59,81,184,122,182,53,13083
24,4,30,22,75,80,282,253,240,263,275,13084
0,0,0,0,0,0,0,14,11,22,48,13087
195,142,122,451,510,996,1658,2156,1533,1597,789,13088
322,155,247,472,465,724,1117,2558,1724,2145,2025,13090
24,5,26,50,52,94,97,187,186,153,79,13092
13,2,52,44,21,76,164,258,94,142,21,13101
0,0,0,0,0,0,8,34,0,0,0,13102
9,0,0,8,48,0,0,38,11,0,0,13103
189,54,53,142,105,439,366,977,525,1122,1993,13104
32,33,75,79,147,139,179,552,524,417,481,13108
27,5,24,13,21,57,126,93,127,251,150,13110
15,54,51,67,40,49,66,141,65,12,31,13111
0,0,0,0,16,61,65,128,127,116,62,13112
5,1,1,1,3,11,8,12,14,28,8,13113
29,10,102,62,105,197,449,639,292,479,288,13114
0,0,0,0,0,0,23,35,20,9,15,13115
25,0,23,33,13,217,174,272,225,193,187,13116
0,9,17,18,12,3,16,24,10,10,0,13117
20,75,65,94,115,232,225,371,340,426,127,13118
57,16,35,10,13,66,124,114,172,86,93,13120
0,22,8,154,23,19,45,69,91,55,33,13122
0,0,0,0,0,0,0,74,0,0,0,13123
2,0,0,3,1,5,4,12,5,3,7,13124
438,456,840,558,840,1360,1819,2200,1886,1818,1292,13126
6,24,54,95,65,168,156,286,207,161,145,13131
15,13,104,6,137,101,282,158,209,413,136,13132
0,0,8,1,0,5,3,5,2,17,7,13134
41,72,86,218,72,149,164,626,343,454,205,13135
0,3,15,2,15,27,25,42,24,1,7,13136
0,0,0,0,0,22,21,0,0,0,0,13138
76,11,54,81,105,154,299,349,249,202,159,13140
0,0,5,12,6,38,31,32,41,42,17,13141
45,51,99,82,56,279,516,254,445,484,309,13142
16,32,48,40,24,91,105,228,121,132,54,13143
50,0,11,52,14,45,83,108,65,45,32,13144
19,24,41,25,65,54,102,109,130,68,13,13145
11,10,53,29,50,44,98,227,113,122,32,13146
13,6,10,26,10,42,75,87,74,43,10,13147
215,114,183,309,299,641,616,779,766,655,313,13148
23,45,59,73,166,324,309,475,412,601,914,13152
0,0,0,0,0,30,27,34,6,75,0,13153
3,11,8,9,4,14,28,55,39,22,24,13155
8,3,8,18,8,112,181,144,67,132,36,13156
8,9,24,10,16,50,48,53,15,26,3,13157
20,11,26,25,29,37,59,125,129,130,61,13158
57,16,95,28,35,169,246,391,265,368,448,13159
0,14,26,11,18,68,132,141,153,197,58,13160
0,31,0,0,0,14,22,15,0,66,0,13162
6,6,2,6,8,2,15,28,15,37,6,13163
8,71,0,18,17,64,33,137,164,247,128,13164
73,50,336,235,149,511,557,900,557,481,359,13165
30,34,109,213,87,168,275,417,374,426,209,13166
0,12,49,89,37,134,204,133,201,252,95,13167
552,349,462,184,119,249,189,363,140,155,120,13202
409,403,879,472,413,860,1220,1132,499,647,645,13203
653,436,753,736,377,1010,1227,1265,715,590,275,13204
637,435,570,832,503,791,1017,813,601,579,251,13205
352,283,362,350,457,1076,1333,1852,948,729,281,13206
266,249,293,346,222,443,814,915,777,636,385,13207
289,526,470,659,591,1091,1588,1370,704,966,249,13208
124,141,153,257,257,571,1003,1108,878,803,235,13209
743,515,838,558,460,782,1098,882,686,490,441,13210
22,35,54,131,122,223,379,618,378,367,57,13211
268,112,380,349,460,664,1202,1703,1416,1788,648,13212
108,40,89,113,297,144,172,473,457,503,431,13214
54,55,116,426,113,247,499,786,822,1189,1197,13215
153,58,149,226,232,437,774,1216,758,1304,729,13219
117,95,107,260,117,387,353,601,321,782,581,13224
0,0,0,0,0,0,0,0,0,0,0,13290
0,0,0,0,0,8,0,0,19,28,8,13301
25,16,17,63,21,44,109,115,82,70,14,13302
5,8,5,17,11,18,103,148,69,154,36,13303
13,10,32,87,22,70,79,45,101,104,181,13304
0,0,0,0,19,0,72,0,5,5,7,13305
18,3,23,49,87,39,187,364,155,319,128,13308
72,74,108,188,62,225,292,573,258,401,182,13309
0,0,37,0,35,19,52,95,36,21,31,13310
5,9,5,8,0,14,19,43,27,22,15,13312
12,3,2,4,3,44,38,36,11,17,11,13313
0,0,10,9,0,9,15,16,23,9,12,13314
6,10,37,19,15,44,98,100,111,93,43,13315
44,105,107,203,213,387,305,559,314,412,168,13316
32,100,41,77,69,115,305,250,154,145,142,13317
0,6,7,29,4,61,40,133,54,137,36,13318
0,0,0,55,72,52,59,95,59,25,0,13319
23,4,39,38,46,50,79,186,94,141,66,13320
11,0,0,20,21,37,92,185,27,8,0,13321
5,0,14,3,12,22,62,92,84,44,52,13322
60,73,232,95,242,348,373,653,555,1039,683,13323
28,18,24,27,50,78,134,182,169,125,42,13324
0,9,10,13,29,65,58,69,39,59,14,13325
40,17,58,66,73,260,272,440,340,311,360,13326
28,5,30,35,34,78,53,170,100,96,42,13327
23,0,11,19,33,45,56,76,112,198,89,13328
43,37,77,83,149,242,286,367,149,169,72,13329
0,0,0,0,0,0,0,4,9,8,12,13331
28,15,56,25,60,95,123,263,189,73,96,13332
0,9,0,0,0,3,3,2,5,0,0,13333
0,0,36,56,19,16,38,170,49,10,29,13334
13,23,18,36,27,22,114,91,73,85,13,13335
0,8,13,9,10,58,69,27,54,31,60,13337
4,32,53,20,17,89,46,97,98,91,32,13338
85,24,134,130,122,343,290,344,330,290,121,13339
24,121,80,97,132,350,522,480,488,526,336,13340
0,26,0,0,0,0,5,3,9,16,16,13341
0,0,0,0,4,6,10,30,32,9,3,13342
22,18,6,5,31,50,116,184,87,100,43,13343
0,0,9,6,4,0,16,9,7,9,8,13345
32,121,84,94,80,149,424,233,211,330,193,13346
0,36,12,6,7,41,64,148,80,90,57,13348
128,149,220,399,219,306,638,619,741,656,328,13350
0,0,0,0,0,0,0,0,10,0,0,13352
0,0,0,0,0,4,1,1,5,0,0,13353
11,15,10,6,52,134,187,274,252,363,137,13354
26,0,0,14,0,6,125,71,40,121,37,13355
61,93,405,170,218,441,602,718,928,537,296,13357
0,0,0,10,0,0,3,5,6,0,12,13360
18,0,10,0,19,16,44,37,37,38,14,13361
0,0,0,0,9,0,14,16,0,0,5,13362
25,0,49,22,11,58,147,196,214,79,114,13363
0,0,0,5,0,25,0,69,6,0,15,13364
52,47,162,247,269,353,339,539,330,483,334,13365
34,62,163,184,161,297,561,685,459,501,384,13367
9,6,25,19,46,52,88,95,40,66,20,13368
0,9,36,11,27,27,120,188,119,136,20,13402
19,0,0,11,14,226,128,313,431,434,298,13403
4,0,0,13,16,3,8,16,0,3,0,13404
0,4,5,85,8,32,17,38,48,51,7,13406
69,43,67,115,93,197,224,464,373,161,140,13407
0,31,14,74,15,98,202,127,141,130,38,13408
15,18,11,43,41,61,102,223,100,149,15,13409
56,0,10,3,0,4,19,41,2,22,3,13410
27,52,65,59,45,123,183,267,246,111,73,13411
84,38,135,309,248,644,626,1199,859,1153,1270,13413
0,0,0,0,0,0,0,0,6,0,4,13415
6,21,41,64,24,106,114,121,142,123,57,13416
51,82,145,50,56,249,347,168,165,180,72,13417
0,0,0,4,7,15,9,10,9,33,0,13418
8,0,0,16,30,29,94,37,165,75,68,13420
123,208,206,290,363,558,867,920,560,1034,421,13421
17,51,30,44,39,60,96,173,111,133,109,13424
31,22,68,38,84,104,64,162,116,121,49,13425
14,9,24,138,30,93,35,175,76,97,35,13428
10,5,25,9,15,70,85,131,87,154,141,13431
12,3,59,35,52,104,108,109,84,64,7,13433
0,0,0,0,0,5,21,34,12,10,10,13435
4,0,3,0,3,2,6,1,6,2,2,13436
4,2,1,4,2,14,19,36,23,16,0,13437
30,34,65,42,35,90,219,273,165,166,150,13438
27,42,76,147,78,125,239,264,164,196,98,13439
586,433,842,854,1050,1542,1943,3394,2578,2349,1295,13440
0,0,0,0,0,0,79,0,39,0,0,13441
0,0,1,0,0,0,0,28,1,13,0,13450
73,78,90,83,151,197,231,296,248,308,64,13452
19,0,6,19,19,35,49,15,43,135,13,13454
12,35,39,83,25,107,147,301,230,237,358,13456
25,16,46,28,52,67,122,232,89,171,81,13459
24,37,128,82,98,250,192,310,174,237,116,13460
23,0,81,70,48,175,99,226,235,197,153,13461
14,10,15,39,25,74,200,68,57,36,35,13464
4,4,3,9,6,20,34,32,28,26,12,13468
0,0,31,0,10,15,35,59,101,124,96,13469
24,11,23,2,12,23,55,45,19,30,41,13470
19,12,64,67,35,88,325,363,169,138,41,13471
0,0,0,0,0,0,20,0,20,0,0,13472
0,0,5,26,16,26,57,51,121,38,43,13473
0,0,0,0,0,0,0,2,0,0,2,13475
3,9,29,161,83,118,202,193,158,292,150,13476
0,0,0,31,0,47,131,54,23,112,77,13477
16,43,62,50,64,40,150,329,176,161,219,13478
31,33,52,57,67,129,202,306,204,183,121,13480
0,16,0,0,7,5,6,3,38,14,8,13483
0,0,0,0,0,0,0,19,0,26,0,13484
4,6,10,33,16,44,56,164,50,61,12,13485
5,0,8,29,27,26,31,59,71,39,45,13486
0,0,0,0,2,2,3,5,11,0,6,13488
9,10,8,18,5,24,24,62,30,34,5,13489
0,15,0,0,15,0,18,223,119,90,61,13490
15,26,80,53,64,144,179,223,170,201,93,13491
39,82,109,109,107,625,550,934,707,898,627,13492
25,26,35,34,35,82,114,237,79,107,41,13493
3,3,7,3,12,9,9,16,5,37,6,13494
29,0,31,42,76,44,131,216,145,61,25,13495
724,615,1233,887,908,1360,1591,2661,1296,1349,959,13501
571,442,886,773,426,1381,2109,2177,1420,1829,731,13502
600,718,816,619,1010,1954,1940,2678,2153,1507,1211,13601
9,0,0,0,0,58,8,19,29,0,13,13602
162,47,36,101,121,531,621,824,562,269,23,13603
80,70,83,88,47,199,268,337,354,398,79,13605
4,132,33,0,40,150,95,134,160,228,50,13606
31,8,42,62,34,67,148,140,76,73,117,13607
26,21,28,30,26,35,115,131,99,112,16,13608
6,63,38,38,38,113,111,199,96,164,112,13612
31,6,26,48,39,145,276,184,114,138,50,13613
5,6,0,4,16,63,0,9,6,13,13,13614
0,0,0,20,0,38,58,67,71,82,51,13615
43,0,0,0,18,169,201,140,65,173,35,13616
121,150,168,301,84,192,330,819,631,678,434,13617
12,0,9,41,6,96,100,168,113,109,43,13618
137,200,238,203,205,331,606,800,756,428,315,13619
36,13,42,56,11,153,108,173,139,60,58,13620
11,0,27,2,10,3,25,43,25,46,8,13621
33,6,8,46,43,42,103,178,134,141,61,13622
0,0,0,3,0,3,0,0,0,3,0,13623
41,38,158,46,94,154,223,328,313,388,226,13624
19,14,48,17,39,63,67,139,72,108,50,13625
36,45,27,55,25,49,106,182,112,162,69,13626
8,4,5,2,4,0,16,13,21,10,6,13628
22,14,54,36,30,133,37,56,92,33,27,13630
7,0,13,0,9,16,11,7,18,24,1,13633
30,27,61,32,28,148,198,222,233,297,183,13634
0,8,30,24,3,58,69,99,68,47,22,13635
5,2,0,0,10,10,8,11,2,17,6,13636
13,1,17,17,86,128,342,377,266,219,75,13637
0,0,0,0,0,46,58,37,22,0,0,13638
0,0,15,27,3,3,11,17,0,10,6,13639
7,0,3,4,11,2,33,32,20,12,19,13640
0,0,0,0,5,4,0,11,0,0,0,13641
66,84,309,315,196,681,702,720,305,381,280,13642
8,0,0,0,0,0,0,0,0,0,0,13643
11,32,25,61,33,75,130,161,101,88,58,13646
21,0,0,0,0,10,0,0,23,0,0,13647
20,17,34,41,59,110,136,175,117,116,35,13648
10,17,53,33,26,54,60,107,106,92,74,13650
1,4,0,0,0,0,6,6,16,17,13,13651
7,6,37,28,30,65,96,103,91,90,41,13652
56,29,20,43,46,128,102,105,85,160,65,13654
0,64,195,138,79,80,167,151,180,58,180,13655
40,34,47,31,75,82,158,161,101,140,73,13656
49,15,27,20,28,103,120,170,106,153,87,13658
9,4,10,1,3,11,33,31,31,12,5,13659
13,18,27,23,39,44,82,101,109,100,31,13660
0,1,14,3,10,21,54,186,123,102,33,13661
274,232,741,347,228,819,898,1645,700,1035,475,13662
2,6,6,3,5,7,19,29,25,28,13,13664
9,0,12,36,0,19,50,71,58,21,5,13665
0,0,7,10,2,20,7,13,8,13,0,13666
36,20,127,134,37,100,207,214,80,166,32,13667
29,26,47,55,58,90,122,209,339,294,150,13668
140,219,656,341,318,359,671,1100,949,942,267,13669
5,3,16,8,25,37,22,32,36,11,3,13670
6,0,10,3,18,0,3,83,10,37,10,13672
20,6,33,67,54,91,138,180,90,141,76,13673
0,0,0,0,4,0,41,21,0,6,0,13674
0,0,0,0,0,0,8,30,0,19,0,13675
374,171,287,502,318,606,521,694,689,713,544,13676
0,0,0,0,0,0,0,0,0,0,1,13677
0,0,0,18,49,40,53,0,28,0,28,13678
0,4,23,10,26,38,116,132,53,131,64,13679
17,1,66,24,5,50,76,119,99,32,16,13680
9,11,15,43,41,14,78,72,83,34,12,13681
0,0,0,13,20,0,55,38,31,91,24,13682
3,20,39,15,16,58,65,73,57,45,9,13684
20,20,20,42,7,103,133,192,179,271,96,13685
30,0,3,23,3,12,34,42,14,52,6,13687
6,9,16,7,32,40,65,52,13,31,13,13690
67,5,54,35,86,69,216,275,189,184,63,13691
4,0,0,0,3,7,2,3,10,7,27,13692
0,0,20,13,0,20,53,30,41,5,0,13693
25,12,53,27,49,33,60,92,85,86,72,13694
0,0,0,0,0,0,9,11,6,14,0,13695
0,0,0,0,0,0,0,16,0,0,19,13696
48,0,17,25,79,83,197,72,52,158,22,13697
21,49,62,125,50,64,117,273,253,189,57,13730
14,0,28,16,27,73,38,69,60,109,48,13731
27,77,138,121,66,232,291,518,440,696,550,13732
23,38,174,224,260,193,354,570,327,239,99,13733
8,0,27,51,18,66,155,223,117,69,7,13734
3,13,40,41,54,75,130,163,130,126,59,13736
6,11,14,18,12,32,81,87,21,66,26,13739
13,4,31,2,6,20,21,33,15,49,43,13740
0,38,27,26,49,301,179,224,218,225,240,13743
6,0,16,24,12,59,72,100,91,41,37,13744
9,7,33,24,45,113,112,111,107,123,52,13746
43,20,76,86,65,173,209,443,159,222,111,13748
24,21,12,0,33,33,63,58,40,29,46,13750
13,0,0,0,0,0,29,23,11,0,0,13751
17,15,7,21,0,1,83,47,44,43,43,13752
96,58,73,99,64,169,214,263,227,328,138,13753
74,72,68,99,85,126,182,215,121,143,69,13754
20,14,19,30,21,14,44,113,58,34,46,13755
18,11,0,14,30,23,10,20,57,65,0,13756
3,13,6,13,26,58,76,206,75,82,23,13757
574,334,1299,780,1038,1692,2837,3317,2436,2533,1985,13760
0,0,0,0,0,20,26,50,0,0,0,13774
5,6,22,71,28,49,191,103,116,129,58,13775
11,9,12,14,14,18,31,38,31,36,22,13776
0,12,0,0,0,7,15,66,26,13,28,13777
27,69,93,94,166,176,362,421,446,350,133,13778
31,0,0,20,0,7,59,75,32,62,5,13780
6,0,10,12,16,23,51,81,25,72,19,13782
42,15,115,139,115,106,154,185,129,91,112,13783
6,0,0,0,0,5,0,58,8,7,0,13784
18,5,40,3,0,21,80,39,4,14,11,13786
5,18,124,35,29,170,203,281,236,151,69,13787
3,25,16,14,2,48,43,69,56,45,60,13788
375,320,475,704,443,803,1006,1392,908,854,513,13790
6,0,0,0,0,4,5,4,0,0,0,13794
12,0,29,81,23,152,423,179,165,292,62,13795
4,13,8,33,46,39,140,63,76,56,24,13796
0,14,53,42,22,87,136,183,160,150,42,13797
19,2,36,17,34,68,98,138,79,77,87,13801
0,4,212,3,0,25,56,38,14,126,13,13802
8,8,52,32,53,156,288,281,246,243,58,13803
2,0,3,2,29,9,4,54,9,11,3,13804
0,0,23,0,6,11,16,8,26,0,13,13806
20,12,51,45,7,20,52,106,72,102,58,13807
8,3,2,34,38,63,112,91,37,68,95,13808
9,58,12,42,26,37,201,104,151,69,25,13809
18,0,13,20,17,47,48,110,121,99,95,13810
47,15,38,36,52,139,135,396,284,201,228,13811
16,4,16,60,41,47,152,251,141,131,104,13812
0,0,6,5,32,16,86,70,105,39,4,13813
146,233,464,360,366,608,854,868,737,711,527,13815
238,381,452,324,417,854,968,1698,1018,1210,522,13820
9,2,74,89,52,189,149,272,175,188,81,13825
0,0,0,0,0,0,0,0,0,0,0,13826
141,150,299,306,257,522,613,985,821,768,365,13827
95,45,156,117,143,178,369,340,470,183,139,13830
6,6,20,2,9,49,20,39,22,38,8,13832
44,26,7,120,128,199,221,155,206,168,75,13833
0,24,0,0,8,0,9,9,42,0,0,13834
22,7,17,37,52,27,79,116,54,117,15,13835
53,96,131,118,53,236,164,204,251,176,43,13838
16,19,25,27,25,9,98,163,28,71,24,13839
15,20,0,6,6,38,56,24,14,41,11,13841
2,5,10,0,7,26,10,62,18,33,32,13842
24,14,63,38,44,70,108,193,124,167,11,13843
5,17,0,8,14,46,18,58,32,36,16,13844
0,0,0,0,0,0,0,53,0,18,0,13845
0,13,4,0,61,61,0,60,5,22,0,13846
0,0,0,0,0,7,2,0,0,8,0,13847
68,36,119,118,121,243,355,349,235,275,57,13849
637,162,223,367,638,665,1064,1515,1277,1421,1403,13850
20,91,311,240,164,288,450,534,301,129,159,13856
0,0,0,0,0,0,21,7,19,0,10,13859
0,0,0,0,0,0,0,0,0,5,0,13860
0,0,3,0,0,4,143,64,13,7,23,13861
58,20,149,83,80,178,252,281,184,233,149,13862
11,0,15,4,2,45,58,30,38,26,8,13863
0,24,0,31,0,149,161,113,94,45,29,13864
202,76,86,208,136,232,151,633,599,340,128,13865
449,435,594,651,465,679,884,1153,873,1203,572,13901
0,0,0,0,0,0,0,0,0,0,0,13902
209,242,402,519,365,1032,1070,1411,900,1002,726,13903
182,40,207,257,186,449,429,869,555,365,243,13904
772,849,589,696,717,1101,1234,1843,1356,1283,714,13905
59,110,130,287,133,379,450,870,458,645,503,14001
73,69,27,153,85,463,505,716,856,939,232,14004
15,10,22,49,26,47,55,162,200,143,112,14005
176,107,222,204,140,326,618,949,514,654,245,14006
19,15,0,15,24,109,84,62,24,149,95,14008
97,44,146,145,157,152,447,495,397,301,221,14009
55,29,107,102,201,133,256,659,471,491,328,14011
7,16,26,41,29,88,142,225,152,120,77,14012
12,15,51,30,36,56,91,149,106,70,37,14013
425,245,568,476,397,1068,1370,1889,1202,1370,801,14020
16,15,26,16,24,43,68,126,95,94,39,14024
8,13,0,130,91,133,229,208,342,181,329,14025
0,59,0,0,24,30,12,44,92,54,8,14026
4,0,8,19,33,96,108,97,73,56,127,14028
15,22,23,17,39,12,85,115,134,135,95,14030
21,14,121,176,119,208,274,950,500,862,899,14031
0,0,66,16,23,120,113,452,452,866,1523,14032
0,0,10,7,32,76,61,177,85,110,75,14033
0,0,10,62,68,33,79,72,153,78,36,14034
0,0,0,0,0,0,7,4,20,4,0,14035
28,42,94,95,95,192,266,241,534,279,433,14036
0,0,11,12,0,7,15,148,49,50,23,14037
0,8,0,3,3,3,0,7,3,4,0,14039
0,0,12,25,40,121,53,231,91,108,52,14040
11,0,8,0,0,9,10,6,1,13,15,14041
64,45,180,119,93,173,236,421,248,112,107,14042
203,136,265,344,510,1257,1447,2599,1375,1950,902,14043
18,22,231,75,110,222,217,541,458,385,319,14047
204,277,644,500,480,885,800,1121,512,834,222,14048
177,111,105,236,206,610,501,690,737,1394,2802,14051
51,74,141,200,196,555,605,1470,845,1563,1594,14052
8,12,24,13,59,55,98,104,92,89,36,14054
0,0,17,7,6,226,65,106,76,98,50,14055
41,53,79,89,217,143,369,553,626,692,503,14057
5,1,20,15,38,79,84,141,143,153,68,14058
15,14,108,142,154,296,453,982,526,546,941,14059
3,27,7,18,2,14,76,43,17,14,18,14060
0,1,2,6,12,28,22,13,21,10,7,14061
37,7,57,83,136,115,185,285,180,224,66,14062
147,208,281,222,338,345,661,749,836,776,528,14063
10,0,19,37,25,62,126,150,90,105,16,14065
23,16,5,5,38,64,72,106,97,71,9,14066
30,13,32,137,41,134,345,209,255,463,278,14067
33,123,74,79,182,65,168,298,290,521,794,14068
0,0,0,8,10,28,54,31,62,36,26,14069
93,46,157,111,117,220,387,364,173,342,116,14070
181,167,115,111,99,624,746,1666,1023,2373,1692,14072
267,366,586,505,1179,1690,2348,3031,2691,3337,2976,14075
57,35,114,54,148,188,205,303,197,295,259,14080
47,70,49,68,39,156,274,229,127,113,60,14081
0,0,17,6,0,5,28,48,13,26,41,14082
17,20,24,57,43,160,325,479,322,739,632,14085
140,213,237,401,535,691,1516,2521,2447,2543,2630,14086
33,13,46,15,26,39,71,80,72,19,133,14091
417,102,172,201,292,277,701,881,579,723,616,14092
742,462,795,1193,812,1492,3444,3587,2676,3483,2223,14094
19,48,69,21,38,114,133,268,239,111,113,14098
10,22,21,36,43,80,131,172,57,107,28,14101
0,0,0,0,0,22,0,60,76,232,115,14102
137,111,135,217,350,462,701,866,530,667,417,14103
37,65,42,101,120,136,191,334,279,421,123,14105
61,18,61,115,136,265,245,350,192,473,146,14108
0,0,0,0,0,0,0,0,0,0,0,14109
65,4,53,81,38,79,159,300,184,172,94,14111
0,0,0,0,0,17,0,0,0,33,0,14112
0,0,5,10,32,13,47,53,37,36,18,14113
579,436,819,796,653,1594,2107,3116,3228,3140,2504,14120
17,42,19,64,121,141,199,276,178,232,64,14125
0,0,0,24,5,26,24,52,0,86,30,14126
274,254,458,521,303,833,1233,1420,1603,2264,3355,14127
14,21,24,48,9,41,58,154,101,47,32,14129
0,0,0,4,7,13,9,30,14,3,0,14130
8,10,39,32,81,130,290,474,240,497,258,14131
0,0,68,49,47,301,332,376,327,717,173,14132
4,5,0,0,0,0,17,6,5,8,6,14134
0,0,0,0,0,4,15,0,0,0,11,14135
50,16,77,173,92,192,209,455,255,340,176,14136
18,36,34,31,37,60,177,138,66,68,53,14138
0,36,11,7,58,39,61,169,136,197,76,14139
8,72,174,94,186,264,549,533,392,601,309,14141
7,0,0,0,5,65,55,128,56,106,20,14143
3,4,0,14,10,60,57,155,85,136,68,14145
716,314,752,909,968,1901,2402,3822,2890,2525,1705,14150
5,14,0,28,25,28,104,195,76,120,59,14167
0,0,0,0,0,3,0,2,0,0,0,14168
0,10,0,6,0,7,0,59,0,0,0,14169
24,0,6,36,55,22,11,231,212,188,125,14170
32,4,13,43,24,96,147,191,132,136,34,14171
94,25,36,26,69,77,217,230,155,200,137,14172
0,0,0,11,9,0,0,0,38,13,0,14173
55,52,29,89,111,175,279,358,262,589,359,14174
351,418,753,398,438,532,714,872,332,284,322,14201
59,50,259,106,147,245,157,392,166,157,296,14202
51,183,212,40,77,43,165,161,161,141,41,14203
251,667,742,243,411,303,516,532,218,234,170,14204
331,453,551,738,614,1327,1131,1869,894,762,315,14206
909,506,1103,1021,600,1287,1301,1114,583,592,370,14207
150,140,403,370,662,407,732,725,324,212,75,14208
301,251,243,298,171,250,712,618,356,232,232,14209
335,331,501,495,377,872,726,1243,739,668,178,14210
721,730,820,859,1003,1346,1249,1277,406,512,264,14211
438,281,620,582,426,457,549,509,376,301,111,14212
595,387,832,560,461,928,1322,1372,1026,921,447,14213
578,329,770,328,317,596,846,1324,890,960,763,14214
1518,1388,1103,1130,823,1958,2263,3172,1607,1248,585,14215
640,438,544,511,315,1003,1302,1650,1343,1588,1227,14216
315,398,581,484,404,1189,1370,2084,1515,1626,1067,14217
365,285,777,484,566,837,1158,1424,1000,667,317,14218
238,132,245,320,372,478,739,1043,790,912,284,14219
185,153,380,372,486,893,1296,2106,1429,1636,515,14220
615,355,741,609,1004,1454,2154,3499,3091,4475,5400,14221
250,162,295,133,255,642,651,1041,919,857,1444,14222
259,98,228,219,476,1034,1150,2040,1319,2131,1027,14223
267,192,475,586,639,1985,2260,3573,3267,3026,1794,14224
388,296,667,759,971,1725,2582,3249,2568,1736,734,14225
424,324,494,312,594,1081,1188,2344,1732,2071,2164,14226
256,155,352,736,512,950,1426,1829,1591,1327,633,14227
720,329,592,398,560,657,1145,1468,1086,1497,1286,14228
0,0,0,0,0,6,0,0,0,0,0,14261
492,441,627,477,437,617,810,759,610,266,199,14301
119,0,19,0,0,10,0,0,0,0,0,14302
176,104,270,161,169,436,525,461,128,117,98,14303
307,243,380,686,623,1146,2233,2771,1798,1795,876,14304
288,491,861,495,538,725,1094,925,787,665,551,14305
138,269,297,172,460,718,799,922,740,443,286,14411
41,52,42,82,93,233,653,565,436,486,354,14414
0,0,3,12,4,0,18,5,17,2,0,14415
67,15,16,24,70,64,219,233,219,300,170,14416
9,18,15,52,45,17,80,56,70,25,36,14418
245,375,382,261,327,907,934,1271,867,1198,690,14420
22,5,26,16,28,66,120,201,142,177,47,14422
53,12,27,72,72,291,249,360,212,356,166,14423
304,250,406,576,720,1017,1677,1799,1544,2148,1983,14424
104,31,152,54,218,651,481,982,798,925,502,14425
22,12,29,32,31,173,96,172,148,139,11,14427
15,26,34,168,68,240,241,586,577,581,322,14428
42,65,36,157,97,163,218,335,288,396,164,14432
113,78,65,43,99,122,229,335,201,166,65,14433
16,27,21,31,40,69,161,231,148,154,193,14435
43,132,187,198,354,424,667,963,468,607,223,14437
0,0,4,9,14,12,22,23,13,4,0,14441
29,60,86,212,216,261,593,755,506,473,235,14445
382,288,500,405,620,1154,1331,2716,2303,3903,4199,14450
343,178,284,123,153,335,257,442,364,414,416,14454
202,372,447,372,448,765,1147,1620,1326,853,575,14456
0,2,0,0,5,25,32,64,47,39,14,14462
87,82,18,112,123,197,561,533,336,475,342,14464
8,4,14,25,0,21,70,125,271,83,22,14466
49,59,169,215,129,365,449,569,742,761,452,14467
102,10,159,277,247,506,433,1491,1194,1560,774,14468
33,99,40,48,76,245,382,563,374,449,180,14469
66,31,135,126,110,353,545,727,362,410,294,14470
3,12,36,21,13,52,194,350,165,135,64,14471
28,29,81,104,131,122,159,442,388,865,1067,14472
16,0,5,0,0,0,15,31,6,30,32,14475
57,13,0,0,52,62,120,196,118,210,113,14476
0,12,35,0,9,47,60,149,89,116,92,14477
0,0,0,0,8,8,9,107,56,100,19,14478
0,0,0,0,0,24,0,33,13,0,0,14479
0,18,38,0,13,0,88,0,165,48,14,14480
10,18,11,35,31,75,107,144,103,177,62,14481
84,162,194,58,168,266,574,686,578,454,338,14482
4,52,45,131,66,141,188,267,286,200,171,14485
0,0,9,0,0,10,0,61,36,23,19,14486
21,0,40,63,172,140,151,593,347,527,266,14487
64,85,143,96,120,265,464,437,375,440,111,14489
112,56,110,141,228,304,377,764,773,957,511,14502
6,6,15,17,37,91,135,209,85,68,23,14504
52,67,46,160,88,86,278,510,254,457,134,14505
0,0,55,0,0,30,0,120,15,87,125,14506
11,10,8,11,29,37,48,56,85,31,32,14507
64,107,155,83,76,232,257,422,237,274,85,14510
0,0,14,0,12,44,0,48,28,10,0,14511
60,50,49,86,47,188,277,417,251,267,141,14512
261,35,455,217,195,485,976,1386,601,703,297,14513
46,84,17,95,201,76,252,616,467,432,341,14514
18,9,53,30,39,71,123,203,155,132,55,14516
42,53,43,72,74,65,199,336,124,150,57,14517
33,0,128,245,102,313,587,988,977,874,710,14519
